Tract,Disadvantaged Communities,Low-Income Communities,County name
6089010807,No,No,Santa Clara
6089010900,No,Yes,San Francisco
6089011001,No,No,Orange 
6089011002,No,Yes,Monterey 
6089011100,No,No,Contra Costa
6089011209,No,Yes,Ventura 
6089011300,No,Yes,El Dorado
6089011401,No,No,San Luis Obispo
6089011402,No,No,San Diego
6089011403,No,No,Contra Costa
6089011500,No,Yes,Santa Clara
6089011600,No,Yes,Santa Clara
6089011701,No,No,San Luis Obispo
6089011702,No,Yes,Placer 
6089011703,No,Yes,Santa Barbara
6089011801,No,No,Los Angeles
6089011802,No,No,San Diego
6089011803,No,Yes,Orange 
6089011900,No,No,San Diego
6089012000,No,Yes,San Diego
6089012101,No,Yes,San Mateo
6089012102,No,Yes,Contra Costa
6089012200,No,Yes,Ventura 
6089012301,No,Yes,San Diego
6089012302,No,No,Riverside 
6089012303,No,No,Los Angeles
6089012400,No,No,Orange 
6089012500,No,Yes,Orange 
6089012601,No,Yes,Orange 
6089012603,No,Yes,Orange 
6089012604,No,No,Los Angeles
6089012701,No,Yes,San Mateo
6089012702,No,Yes,Contra Costa
6091010000,No,Yes,Los Angeles
6093000100,No,Yes,Santa Barbara
6093000200,No,Yes,Contra Costa
6093000300,No,Yes,Alameda 
6093000400,No,Yes,Los Angeles
6093000500,No,Yes,San Diego
6093000600,No,Yes,Sonoma 
6093000701,No,No,San Mateo
6093000702,No,Yes,Los Angeles
6093000703,No,Yes,Ventura 
6093000800,No,Yes,Placer 
6093000900,No,Yes,Los Angeles
6093001000,No,Yes,Santa Cruz
6093001100,No,Yes,El Dorado
6093001200,No,Yes,San Mateo
6095250103,No,No,Orange 
6095250104,No,No,Santa Clara
6095250105,No,No,Sacramento 
6095250106,No,No,Santa Clara
6095250200,No,Yes,Los Angeles
6095250300,No,Yes,Placer 
6095250400,No,Yes,Shasta 
6095250501,No,Yes,Placer 
6095250502,No,No,Orange 
6095250601,No,No,Los Angeles
6095250604,No,No,San Mateo
6095250605,No,No,Placer 
6095250701,Yes,Yes,Santa Clara
6095250801,Yes,Yes,Los Angeles
6095250900,Yes,Yes,Ventura 
6095251000,No,Yes,Orange 
6095251100,No,Yes,San Diego
6095251200,No,Yes,Los Angeles
6095251300,No,No,Orange 
6095251400,No,No,San Diego
6095251500,No,Yes,El Dorado
6095251600,No,Yes,San Mateo
6095251701,No,Yes,Marin 
6095251702,No,No,Santa Barbara
6095251802,Yes,Yes,Santa Barbara
6095251803,No,Yes,Contra Costa
6095251804,No,No,San Diego
6095251901,Yes,Yes,San Diego
6095251902,No,Yes,Contra Costa
6095251903,No,No,Marin 
6095252000,No,No,Placer 
6095252102,No,No,Orange 
6095252103,No,No,Placer 
6095252104,No,No,San Diego
6095252105,No,No,Orange 
6095252106,No,No,Los Angeles
6095252107,No,No,Humboldt 
6095252108,No,No,Sonoma 
6095252201,No,No,San Diego
6095252202,No,No,Orange 
6095252305,No,No,San Diego
6095252306,No,No,San Luis Obispo
6095252310,No,No,El Dorado
6095252311,No,No,San Diego
6095252312,No,No,San Diego
6095252313,No,No,Nevada 
6095252314,No,No,Orange 
6095252315,No,No,Santa Clara
6095252316,No,No,Santa Clara
6095252317,No,No,Placer 
6095252401,No,Yes,San Diego
6095252402,No,Yes,San Francisco
6095252501,No,Yes,Santa Cruz
6095252502,No,Yes,Orange 
6095252604,No,Yes,Santa Barbara
6095252605,No,Yes,Santa Clara
6095252606,No,Yes,Riverside 
6095252607,No,Yes,San Diego
6095252608,No,Yes,Placer 
6095252610,No,No,San Mateo
6095252611,No,Yes,Contra Costa
6095252702,No,No,San Francisco
6095252703,No,No,Los Angeles
6095252704,No,Yes,Los Angeles
6095252705,No,No,Santa Clara
6095252706,No,No,San Luis Obispo
6095252707,No,Yes,Santa Barbara
6095252801,No,Yes,Orange 
6095252802,No,Yes,Placer 
6095252903,No,No,Santa Barbara
6095252904,No,No,San Diego
6095252908,No,No,San Diego
6095252909,No,No,Ventura 
6095252910,No,No,Orange 
6095252911,No,Yes,Orange 
6095252912,No,No,Placer 
6095252913,No,No,Santa Clara
6095252914,No,No,Santa Cruz
6095252915,No,No,Shasta 
6095253000,No,No,Alameda 
6095253101,No,Yes,Los Angeles
6095253105,No,Yes,Nevada 
6095253106,No,Yes,Alameda 
6095253107,No,No,Sonoma 
6095253108,No,No,Los Angeles
6095253201,No,No,Santa Clara
6095253203,No,No,Shasta 
6095253204,No,No,San Diego
6095253205,No,No,Los Angeles
6095253206,No,No,Santa Clara
6095253300,No,No,Santa Cruz
6095253402,No,No,San Diego
6095253403,No,No,San Mateo
6095253404,No,No,Santa Cruz
6095253500,No,No,Santa Clara
6095980000,No,No,Orange 
6097150100,No,No,Alameda 
6097150202,No,No,San Diego
6097150203,No,Yes,Orange 
6097150204,No,No,San Diego
6097150303,No,No,San Diego
6097150304,No,No,San Mateo
6097150305,No,Yes,Placer 
6097150306,No,No,Contra Costa
6097150500,No,No,Marin 
6097150601,No,No,Orange 
6097150602,No,No,San Francisco
6097150603,No,No,Orange 
6097150607,No,No,Placer 
6097150609,No,No,Alameda 
6097150610,No,No,San Francisco
6097150611,No,No,Santa Barbara
6097150612,No,No,San Francisco
6097150701,No,No,San Diego
6097150702,No,No,San Diego
6097150800,No,No,San Diego
6097150901,No,No,Orange 
6097150902,No,No,San Diego
6097151000,No,No,Contra Costa
6097151100,No,No,San Diego
6097151201,No,Yes,Contra Costa
6097151203,No,No,Santa Clara
6097151204,No,Yes,San Diego
6097151301,No,Yes,Contra Costa
6097151305,No,Yes,Monterey 
6097151306,No,No,Contra Costa
6097151307,No,No,San Diego
6097151308,No,Yes,Ventura 
6097151309,No,No,Santa Clara
6097151310,No,No,Contra Costa
6097151311,No,No,Sonoma 
6097151401,No,Yes,Orange 
6097151402,No,Yes,San Diego
6097151502,No,No,Orange 
6097151503,No,No,Sonoma 
6097151504,No,No,San Mateo
6097151601,No,No,Orange 
6097151602,No,No,Alameda 
6097151700,No,No,Marin 
6097151800,No,No,San Diego
6097151900,No,Yes,Orange 
6097152000,No,Yes,Contra Costa
6097152100,No,Yes,Los Angeles
6097152201,No,No,Ventura 
6097152202,No,No,San Francisco
6097152203,No,Yes,San Diego
6097152300,No,No,San Francisco
6097152400,No,No,Contra Costa
6097152501,No,No,Los Angeles
6097152502,No,Yes,Placer 
6097152600,No,No,San Diego
6097152701,No,No,San Diego
6097152702,No,No,Sonoma 
6097152801,No,No,Monterey 
6097152802,No,Yes,Orange 
6097152903,No,Yes,Alameda 
6097152904,No,No,Alameda 
6097152905,No,No,Santa Clara
6097152906,No,No,Marin 
6097153001,No,Yes,Napa 
6097153002,No,Yes,Santa Barbara
6097153003,No,Yes,San Francisco
6097153005,No,No,Los Angeles
6097153006,No,Yes,San Diego
6097153102,No,Yes,Marin 
6097153103,No,Yes,Santa Clara
6097153104,No,Yes,Los Angeles
6097153200,Yes,No,Orange 
6097153300,No,No,San Diego
6097153401,No,No,Orange 
6097153403,No,No,Alameda 
6097153404,No,No,San Mateo
6097153501,No,No,San Diego
6097153502,No,No,Los Angeles
6097153600,No,No,Los Angeles
6097153703,No,Yes,Orange 
6097153704,No,Yes,San Diego
6097153705,No,Yes,San Mateo
6097153706,No,No,Santa Cruz
6097153801,No,No,Orange 
6097153804,No,No,Riverside 
6097153806,No,No,Santa Clara
6097153807,No,No,Santa Clara
6097153808,No,Yes,Los Angeles
6097153809,No,No,Santa Barbara
6097153901,No,No,San Mateo
6097153902,No,Yes,El Dorado
6097153903,No,No,Santa Clara
6097154000,No,No,Santa Clara
6097154100,No,No,San Diego
6097154201,No,Yes,San Diego
6097154202,No,No,San Mateo
6097154302,No,No,Santa Cruz
6097154303,No,No,San Luis Obispo
6097154304,No,No,San Diego
6097990100,No,No,Sacramento 
6099000101,No,No,San Francisco
6099000102,No,No,San Diego
6099000201,No,No,Ventura 
6099000202,Yes,No,Riverside 
6099000203,No,No,Alameda 
6099000301,Yes,Yes,San Luis Obispo
6099000302,Yes,No,Sacramento 
6099000303,Yes,No,San Luis Obispo
6099000304,Yes,Yes,Los Angeles
6099000402,No,No,Alameda 
6099000403,No,No,San Diego
6099000404,Yes,No,Marin 
6099000501,No,No,Orange 
6099000503,No,No,Marin 
6099000504,No,No,Santa Barbara
6099000505,No,No,Orange 
6099000506,No,No,San Diego
6099000510,Yes,No,Placer 
6099000601,Yes,No,Santa Clara
6099000602,Yes,No,Contra Costa
6099000801,Yes,No,Alameda 
6099000803,Yes,Yes,Napa 
6099000805,Yes,Yes,San Diego
6099000806,No,No,Placer 
6099000807,Yes,Yes,Orange 
6099000905,No,No,Sonoma 
6099000906,No,No,San Francisco
6099000907,No,No,San Luis Obispo
6099000908,No,No,Los Angeles
6099000909,Yes,Yes,Marin 
6099000910,No,Yes,Contra Costa
6099000911,No,No,San Mateo
6099000912,No,No,San Francisco
6099001001,No,No,San Mateo
6099001002,Yes,Yes,Los Angeles
6099001100,Yes,Yes,Santa Clara
6099001200,Yes,Yes,Santa Clara
6099001300,Yes,No,Napa 
6099001400,Yes,Yes,Orange 
6099001500,Yes,Yes,San Francisco
6099001601,Yes,Yes,Los Angeles
6099001603,Yes,Yes,Los Angeles
6099001604,Yes,Yes,Orange 
6099001700,Yes,Yes,San Francisco
6099001800,Yes,Yes,Sonoma 
6099001900,Yes,No,San Diego
6099002002,Yes,Yes,San Mateo
6099002004,Yes,Yes,Los Angeles
6099002005,Yes,Yes,San Mateo
6099002006,Yes,No,Ventura 
6099002100,Yes,Yes,Santa Barbara
6099002200,Yes,Yes,Riverside 
6099002301,Yes,Yes,Placer 
6099002302,Yes,Yes,San Francisco
6099002401,Yes,No,Santa Clara
6099002402,Yes,Yes,Orange 
6099002501,Yes,Yes,Alameda 
6099002503,Yes,Yes,San Francisco
6099002504,Yes,No,Orange 
6099002602,Yes,Yes,Sacramento 
6099002603,No,No,Santa Clara
6099002604,Yes,Yes,Ventura 
6099002605,Yes,Yes,San Mateo
6099002701,Yes,No,Los Angeles
6099002702,Yes,Yes,Orange 
6099002801,No,No,San Francisco
6099002802,Yes,Yes,San Francisco
6099002803,No,No,Marin 
6099002901,No,No,Contra Costa
6099002902,Yes,No,Santa Clara
6099003001,No,No,Placer 
6099003002,Yes,Yes,Monterey 
6099003100,Yes,Yes,Sacramento 
6099003201,Yes,Yes,El Dorado
6099003202,Yes,No,San Francisco
6099003300,Yes,Yes,San Luis Obispo
6099003400,Yes,Yes,San Diego
6099003500,No,No,Placer 
6099003603,Yes,No,Marin 
6099003604,No,No,San Diego
6099003605,No,No,Santa Cruz
6099003606,No,No,Nevada 
6099003700,Yes,Yes,Orange 
6099003802,Yes,Yes,Riverside 
6099003803,Yes,Yes,San Diego
6099003804,Yes,Yes,Los Angeles
6099003805,Yes,No,Orange 
6099003904,Yes,Yes,Orange 
6099003905,No,No,Marin 
6099003906,No,Yes,San Francisco
6099003907,No,No,Santa Cruz
6099003908,Yes,Yes,Ventura 
6099003909,No,Yes,Los Angeles
6099004000,Yes,No,Shasta 
6101050101,No,Yes,Santa Clara
6101050102,No,Yes,Los Angeles
6101050201,No,Yes,San Diego
6101050202,No,Yes,San Diego
6101050301,No,No,San Diego
6101050302,Yes,Yes,Marin 
6101050401,No,No,Placer 
6101050402,No,No,Santa Clara
6101050403,No,No,Marin 
6101050501,No,Yes,Contra Costa
6101050503,No,No,San Diego
6101050504,No,No,Napa 
6101050601,No,No,Los Angeles
6101050603,No,No,Los Angeles
6101050604,No,No,Orange 
6101050701,No,Yes,San Diego
6101050702,No,No,San Mateo
6101050800,No,No,San Mateo
6101050900,No,Yes,San Mateo
6101051000,No,No,Placer 
6101051100,No,No,Los Angeles
6103000100,No,Yes,Alameda 
6103000200,No,No,Alameda 
6103000300,No,Yes,Fresno 
6103000400,No,No,San Francisco
6103000500,No,Yes,Los Angeles
6103000600,No,Yes,San Mateo
6103000700,No,Yes,Marin 
6103000800,No,Yes,Orange 
6103000900,No,Yes,Santa Clara
6103001000,No,Yes,Los Angeles
6103001100,No,Yes,Marin 
6105000101,No,Yes,Santa Clara
6105000102,No,Yes,Riverside 
6105000200,No,Yes,Orange 
6105000300,No,Yes,Contra Costa
6105000400,No,Yes,Alameda 
6107000100,No,No,Santa Clara
6107000201,Yes,Yes,Santa Barbara
6107000202,Yes,Yes,Santa Clara
6107000301,Yes,Yes,San Diego
6107000302,Yes,Yes,San Mateo
6107000401,Yes,Yes,El Dorado
6107000402,No,Yes,Alameda 
6107000501,Yes,Yes,Contra Costa
6107000502,Yes,Yes,San Francisco
6107000600,Yes,Yes,Placer 
6107000701,No,Yes,Monterey 
6107000702,No,Yes,Los Angeles
6107000800,No,Yes,San Francisco
6107000900,Yes,Yes,Santa Clara
6107001003,Yes,No,San Francisco
6107001004,Yes,Yes,Contra Costa
6107001005,No,No,San Diego
6107001006,No,No,San Mateo
6107001100,Yes,Yes,Santa Clara
6107001200,Yes,Yes,Santa Cruz
6107001301,No,No,Orange 
6107001302,Yes,Yes,Marin 
6107001400,No,Yes,El Dorado
6107001501,No,Yes,Santa Barbara
6107001502,No,Yes,Santa Clara
6107001601,Yes,Yes,Orange 
6107001602,Yes,Yes,Placer 
6107001701,Yes,Yes,Alameda 
6107001703,No,No,Santa Clara
6107001704,No,No,Orange 
6107001800,No,No,Monterey 
6107001901,No,No,San Diego
6107001902,No,No,Santa Cruz
6107002002,No,Yes,Orange 
6107002003,No,Yes,Sacramento 
6107002004,No,No,Sacramento 
6107002006,No,No,Contra Costa
6107002007,No,No,Riverside 
6107002008,No,Yes,Shasta 
6107002009,No,Yes,Marin 
6107002100,Yes,No,Orange 
6107002202,Yes,Yes,San Diego
6107002203,No,No,Orange 
6107002204,No,Yes,San Diego
6107002302,No,No,Alameda 
6107002303,No,No,Los Angeles
6107002304,Yes,Yes,San Francisco
6107002400,No,No,Marin 
6107002500,No,No,Contra Costa
6107002601,No,Yes,Alameda 
6107002602,No,Yes,Alameda 
6107002700,No,No,El Dorado
6107002800,Yes,Yes,San Diego
6107002901,Yes,Yes,Santa Clara
6107002903,No,No,El Dorado
6107002904,No,No,Santa Clara
6107003001,Yes,Yes,Marin 
6107003002,No,Yes,Orange 
6107003100,Yes,Yes,Monterey 
6107003200,Yes,Yes,Santa Clara
6107003300,Yes,Yes,Sacramento 
6107003400,Yes,Yes,San Diego
6107003501,No,Yes,San Mateo
6107003502,No,No,Santa Barbara
6107003601,No,Yes,Contra Costa
6107003602,No,Yes,San Diego
6107003700,Yes,Yes,Contra Costa
6107003801,No,Yes,Los Angeles
6107003802,No,Yes,San Diego
6107003901,Yes,Yes,Orange 
6107003902,Yes,Yes,Los Angeles
6107004000,No,No,San Diego
6107004101,Yes,Yes,San Diego
6107004102,Yes,Yes,San Francisco
6107004200,Yes,Yes,Santa Clara
6107004300,Yes,Yes,San Diego
6107004400,No,Yes,Sacramento 
6107004500,Yes,Yes,Monterey 
6109001100,No,Yes,Marin 
6109001200,No,Yes,Contra Costa
6109002100,No,No,Santa Clara
6109002200,No,No,San Francisco
6109003100,No,No,San Diego
6109003200,No,No,Nevada 
6109004100,No,Yes,Santa Cruz
6109004200,No,Yes,Santa Clara
6109005100,No,Yes,Monterey 
6109005201,No,No,San Luis Obispo
6109985202,No,No,Contra Costa
6111000100,No,Yes,San Mateo
6111000200,No,Yes,Placer 
6111000302,No,Yes,Los Angeles
6111000303,No,Yes,Contra Costa
6111000304,No,Yes,Santa Clara
6111000400,No,Yes,Los Angeles
6111000500,No,Yes,Orange 
6111000600,No,Yes,Sonoma 
6111000701,No,Yes,Monterey 
6111000702,No,Yes,Monterey 
6111000800,No,No,Placer 
6111000901,No,No,San Mateo
6111000902,No,No,San Mateo
6111000903,No,Yes,Los Angeles
6111001001,No,Yes,Contra Costa
6111001002,No,No,Contra Costa
6111001101,No,No,Santa Barbara
6111001102,No,Yes,Los Angeles
6111001201,No,Yes,Monterey 
6111001202,No,No,Alameda 
6111001204,No,Yes,Santa Clara
6111001206,No,Yes,Monterey 
6111001301,No,No,Placer 
6111001302,No,Yes,Contra Costa
6111001401,No,No,San Diego
6111001402,No,No,Placer 
6111001502,No,Yes,Santa Clara
6111001503,No,Yes,San Luis Obispo
6111001506,No,No,San Francisco
6111001507,No,Yes,San Diego
6111001601,No,Yes,San Diego
6111001602,No,No,Contra Costa
6111001700,No,No,San Diego
6111001800,No,No,Santa Clara
6111001900,No,No,San Diego
6111002000,No,No,Marin 
6111002102,No,Yes,Sonoma 
6111002200,No,Yes,Marin 
6111002300,Yes,Yes,Monterey 
6111002400,Yes,Yes,Santa Barbara
6111002500,No,No,Orange 
6111002600,No,No,Shasta 
6111002700,No,No,San Diego
6111002800,No,Yes,El Dorado
6111002901,No,No,El Dorado
6111002905,Yes,No,Contra Costa
6111003010,No,Yes,Orange 
6111003011,No,Yes,San Mateo
6111003012,No,Yes,Los Angeles
6111003013,No,Yes,Contra Costa
6111003100,No,No,Santa Clara
6111003201,Yes,Yes,Contra Costa
6111003300,No,Yes,San Francisco
6111003605,No,No,San Mateo
6111003608,No,Yes,Placer 
6111003609,No,No,Santa Clara
6111003612,No,No,Alameda 
6111003700,No,Yes,Contra Costa
6111003801,No,Yes,Monterey 
6111003802,No,Yes,Contra Costa
6111003900,No,Yes,Monterey 
6111004000,No,Yes,Santa Barbara
6111004101,No,Yes,Marin 
6111004200,No,No,San Francisco
6111004304,No,Yes,Napa 
6111004305,No,Yes,San Mateo
6111004400,No,Yes,Santa Barbara
6111004503,No,Yes,Monterey 
6111004504,No,Yes,Contra Costa
6111004505,No,Yes,Orange 
6111004506,No,Yes,Contra Costa
6111004600,No,Yes,Contra Costa
6111004704,Yes,Yes,Contra Costa
6111004710,No,Yes,Marin 
6111004711,No,Yes,San Diego
6111004715,Yes,Yes,Alameda 
6111004716,No,Yes,Alameda 
6111004717,No,Yes,Santa Clara
6111004901,No,No,Contra Costa
6111004902,Yes,Yes,Santa Clara
6111005002,No,Yes,Marin 
6111005003,No,Yes,Contra Costa
6111005004,No,No,Contra Costa
6111005100,No,No,Alameda 
6111005202,No,No,Contra Costa
6111005203,No,No,Alameda 
6111005204,No,No,Santa Clara
6111005205,No,No,Contra Costa
6111005303,No,No,San Diego
6111005304,No,Yes,Placer 
6111005305,No,No,Orange 
6111005306,No,No,Contra Costa
6111005401,No,No,Alameda 
6111005403,No,Yes,Marin 
6111005404,No,No,Monterey 
6111005502,No,Yes,Marin 
6111005503,No,No,Los Angeles
6111005504,No,No,Sonoma 
6111005600,No,No,Monterey 
6111005700,No,No,Monterey 
6111005801,No,No,San Diego
6111005802,No,No,Contra Costa
6111005901,No,No,Contra Costa
6111005906,No,No,Los Angeles
6111005907,No,No,Los Angeles
6111005908,No,No,Los Angeles
6111005909,No,No,Los Angeles
6111005910,No,No,Los Angeles
6111005911,No,No,Los Angeles
6111006000,No,No,Orange 
6111006100,No,No,Los Angeles
6111006200,No,No,Los Angeles
6111006301,No,No,Orange 
6111006302,No,No,Los Angeles
6111006400,No,No,Los Angeles
6111006500,No,Yes,Los Angeles
6111006600,No,No,Los Angeles
6111006700,No,No,Los Angeles
6111006800,No,No,Los Angeles
6111006900,No,Yes,San Bernardino
6111007000,No,Yes,Kern 
6111007100,No,Yes,Los Angeles
6111007201,No,No,Los Angeles
6111007202,No,No,Los Angeles
6111007300,No,No,San Diego
6111007402,No,No,Los Angeles
6111007403,No,No,Los Angeles
6111007405,No,No,Los Angeles
6111007406,No,No,Los Angeles
6111007505,No,No,Los Angeles
6111007506,No,No,Los Angeles
6111007507,No,No,Riverside 
6111007508,No,No,San Francisco
6111007509,No,No,San Diego
6111007510,No,No,Los Angeles
6111007511,No,No,San Mateo
6111007512,No,No,San Diego
6111007513,No,No,Los Angeles
6111007514,No,No,Los Angeles
6111007606,No,No,Orange 
6111007607,No,No,Alameda 
6111007609,No,No,Riverside 
6111007610,No,No,Los Angeles
6111007611,No,Yes,San Diego
6111007612,No,Yes,Imperial 
6111007613,No,No,Alameda 
6111007614,No,No,Los Angeles
6111007700,No,No,Alameda 
6111007800,No,Yes,Los Angeles
6111007901,No,No,San Diego
6111007903,No,No,Napa 
6111007904,No,No,Los Angeles
6111008001,No,No,Los Angeles
6111008002,No,No,San Diego
6111008004,No,No,Tulare 
6111008005,No,Yes,Los Angeles
6111008101,No,Yes,San Bernardino
6111008201,No,No,Kern 
6111008202,No,No,Los Angeles
6111008302,No,No,San Diego
6111008303,No,Yes,Kings 
6111008304,No,No,Kern 
6111008305,No,No,San Francisco
6111008306,No,No,San Bernardino
6111008401,No,No,San Francisco
6111008402,No,No,Ventura 
6111008500,No,No,Sacramento 
6111008600,No,Yes,Los Angeles
6111008700,No,Yes,Kern 
6111008800,No,No,Sacramento 
6111008900,No,Yes,Riverside 
6111009100,Yes,Yes,Santa Barbara
6111980000,No,No,Alameda 
6111990100,No,No,Los Angeles
6113010101,Yes,Yes,Kern 
6113010102,Yes,Yes,Santa Clara
6113010201,No,No,Los Angeles
6113010203,Yes,Yes,Solano 
6113010204,Yes,Yes,Placer 
6113010302,No,No,Los Angeles
6113010310,No,No,Monterey 
6113010312,No,No,Tuolumne 
6113010401,No,No,Los Angeles
6113010402,No,No,Riverside 
6113010501,No,Yes,Los Angeles
6113010505,No,No,Monterey 
6113010508,No,No,Los Angeles
6113010509,No,No,Santa Barbara
6113010510,No,No,Kings 
6113010511,No,No,Monterey 
6113010512,No,No,Los Angeles
6113010513,No,Yes,Solano 
6113010602,No,Yes,Mariposa 
6113010605,No,No,Marin 
6113010606,No,No,Los Angeles
6113010607,No,No,Los Angeles
6113010608,No,Yes,San Luis Obispo
6113010701,No,Yes,Fresno 
6113010703,No,Yes,Los Angeles
6113010704,No,Yes,Los Angeles
6113010800,No,Yes,Santa Clara
6113010901,No,Yes,Monterey 
6113010902,No,Yes,San Luis Obispo
6113011001,No,Yes,El Dorado
6113011002,No,No,Calaveras 
6113011101,No,Yes,Riverside 
6113011102,No,Yes,Monterey 
6113011103,No,No,Santa Barbara
6113011203,No,No,Ventura 
6113011204,No,No,Placer 
6113011205,No,No,Los Angeles
6113011206,No,No,Monterey 
6113011300,No,No,Tuolumne 
6113011400,No,Yes,Los Angeles
6113011500,No,No,Riverside 
6115040100,Yes,Yes,Los Angeles
